geometry,source_class,kind,arm,retarded_age,lambda_max_per_snr2,lambda_min_per_snr2,detectable_at_reference_snr,log_information_volume_at_reference_snr
a050_i050,C448_T,global,UNRESOLVED_IMAGE,90.0,8.707755017823513e-06,2.184505050242475e-13,False,0.20289273362046722
a050_i050,C448_T,global,UNRESOLVED_IMAGE,92.0,6.612752163912606e-06,7.060708588558439e-14,False,0.1607615187652779
a050_i050,C448_T,global,UNRESOLVED_IMAGE,94.0,4.222693171985519e-06,2.6346254577222028e-14,False,0.11165127735291563
a050_i050,C448_T,global,UNRESOLVED_IMAGE,96.0,3.0443538707698197e-06,1.0231835393171704e-14,False,0.06446878292251632
a050_i050,C448_T,global,UNRESOLVED_IMAGE,98.0,1.7900750880092584e-06,3.201491191920433e-15,False,0.031080162933284337
a050_i050,C448_T,global,UNRESOLVED_IMAGE,100.0,5.957551591276135e-07,8.885360737640356e-16,False,0.012313962040095053
a050_i050,C448_T,global,UNRESOLVED_IMAGE,102.0,1.779503113816395e-07,1.6568367041071599e-16,False,0.003972283340971177
a050_i050,C448_T,global,UNRESOLVED_IMAGE,104.0,5.6656957395317204e-08,3.360742558571925e-17,False,0.0009581421984076315
a050_i050,C448_T,global,UNRESOLVED_IMAGE,106.0,9.019928655146002e-09,4.3072654618738425e-18,False,0.00017655626417987917
a050_i050,C448_T,global,UNRESOLVED_IMAGE,108.0,1.6506858704431509e-09,7.095414703234903e-19,False,6.241022293309255e-05
a050_i050,C448_T,global,UNRESOLVED_IMAGE,110.0,1.1575077373047e-09,3.07345612522499e-20,False,4.0792010778196374e-05
a050_i050,C448_T,global,UNRESOLVED_IMAGE,112.0,8.290280269964137e-10,8.240764220373653e-22,False,2.549517233530039e-05
a050_i050,C448_T,global,UNRESOLVED_IMAGE,114.0,4.785115020281964e-10,8.339336517593728e-24,False,1.3387037642344383e-05
a050_i050,C448_T,global,UNRESOLVED_IMAGE,116.0,3.057423273125805e-10,5.537224166560696e-26,False,5.97047384856339e-06
a050_i050,C448_T,global,UNRESOLVED_IMAGE,118.0,2.5751049736158814e-10,0.0,False,3.1241620910463042e-06
a050_i050,C448_T,global,UNRESOLVED_IMAGE,120.0,1.9678370081525438e-10,0.0,False,2.0206767835469454e-06
a050_i050,C448_T,global,TOTAL_FLUX,0.0,0.02653315404356387,0.0,True,10.637940514732431
a050_i050,C448_T,global,TOTAL_FLUX,2.0,0.027828812242416467,0.0,True,11.417137602379501
a050_i050,C448_T,global,TOTAL_FLUX,4.0,0.028493698196829093,0.0,True,12.088817803015138
a050_i050,C448_T,global,TOTAL_FLUX,6.0,0.028734236445505216,0.0,True,12.769315145356826
a050_i050,C448_T,global,TOTAL_FLUX,8.0,0.029042035012218376,0.0,True,13.53133755361117
a050_i050,C448_T,global,TOTAL_FLUX,10.0,0.029741346970131956,0.0,True,14.310540395619643
a050_i050,C448_T,global,TOTAL_FLUX,12.0,0.030942713594153914,0.0,True,15.17279281535416
a050_i050,C448_T,global,TOTAL_FLUX,14.0,0.03289189961857626,0.0,True,16.174977585594608
a050_i050,C448_T,global,TOTAL_FLUX,16.0,0.035983984936228154,0.0,True,17.206413562194413
a050_i050,C448_T,global,TOTAL_FLUX,18.0,0.04002544939419416,0.0,True,18.084783835907203
a050_i050,C448_T,global,TOTAL_FLUX,20.0,0.04415025478396643,0.0,True,18.711120201653863
a050_i050,C448_T,global,TOTAL_FLUX,22.0,0.04770249736527368,0.0,True,19.131303238313137
a050_i050,C448_T,global,TOTAL_FLUX,24.0,0.050554519002830686,0.0,True,19.34608775751339
a050_i050,C448_T,global,TOTAL_FLUX,26.0,0.052852610062974786,0.0,True,19.32467162547669
a050_i050,C448_T,global,TOTAL_FLUX,28.0,0.05472057521977342,0.0,True,19.059598583571116
a050_i050,C448_T,global,TOTAL_FLUX,30.0,0.05614549078905375,0.0,True,18.59443886903681
a050_i050,C448_T,global,TOTAL_FLUX,32.0,0.0569258769079988,0.0,True,17.890345815872312
a050_i050,C448_T,global,TOTAL_FLUX,34.0,0.056661886050063726,0.0,True,16.85896133406905
a050_i050,C448_T,global,TOTAL_FLUX,36.0,0.054863249104761536,0.0,True,15.567443863407291
a050_i050,C448_T,global,TOTAL_FLUX,38.0,0.05123797571102318,0.0,True,14.050526310452218
a050_i050,C448_T,global,TOTAL_FLUX,40.0,0.04594105093151388,0.0,True,12.471505599084363
a050_i050,C448_T,global,TOTAL_FLUX,42.0,0.03960752345383342,0.0,True,11.003668512576436
a050_i050,C448_T,global,TOTAL_FLUX,44.0,0.033098514169466735,0.0,True,9.627311993776175
a050_i050,C448_T,global,TOTAL_FLUX,46.0,0.02695114190714021,0.0,True,8.412787342907665
a050_i050,C448_T,global,TOTAL_FLUX,48.0,0.02126468974444574,0.0,True,7.353540281775722
a050_i050,C448_T,global,TOTAL_FLUX,50.0,0.015995713829193098,0.0,True,6.331298197157364
a050_i050,C448_T,global,TOTAL_FLUX,52.0,0.011111423300699513,0.0,True,5.316432212355125
a050_i050,C448_T,global,TOTAL_FLUX,54.0,0.006726354308532076,0.0,True,4.401267610614255
a050_i050,C448_T,global,TOTAL_FLUX,56.0,0.0032385142129219497,0.0,True,3.5461004055604204
a050_i050,C448_T,global,TOTAL_FLUX,58.0,0.0010985462116267712,0.0,True,2.5008574446024108
a050_i050,C448_T,global,TOTAL_FLUX,60.0,0.000236571024439825,0.0,True,1.226706476451845
a050_i050,C448_T,global,TOTAL_FLUX,62.0,3.5319406615850973e-05,0.0,False,0.30943653243823915
a050_i050,C448_T,global,TOTAL_FLUX,64.0,7.5933948524610675e-06,0.0,False,0.07547269416328097
a050_i050,C448_T,global,TOTAL_FLUX,66.0,3.861545635359116e-06,0.0,False,0.04019099119257011
a050_i050,C448_T,global,TOTAL_FLUX,68.0,2.7764075802108e-06,0.0,False,0.029534926049374344
a050_i050,C448_T,global,TOTAL_FLUX,70.0,2.17914625915322e-06,0.0,False,0.023398072869666275
a050_i050,C448_T,global,TOTAL_FLUX,72.0,1.7480051425326872e-06,0.0,False,0.01885927458415876
a050_i050,C448_T,global,TOTAL_FLUX,74.0,1.3976339471714644e-06,0.0,False,0.015073047630736879
a050_i050,C448_T,global,TOTAL_FLUX,76.0,1.1096943397431205e-06,0.0,False,0.011914627898075316
a050_i050,C448_T,global,TOTAL_FLUX,78.0,8.808630737695711e-07,0.0,False,0.00939257311028349
a050_i050,C448_T,global,TOTAL_FLUX,80.0,7.019430477764165e-07,0.0,False,0.007418394527040091
a050_i050,C448_T,global,TOTAL_FLUX,82.0,5.600696076045252e-07,0.0,False,0.005864898773427179
a050_i050,C448_T,global,TOTAL_FLUX,84.0,4.4269490102168525e-07,0.0,False,0.004599505330607217
a050_i050,C448_T,global,TOTAL_FLUX,86.0,3.4387946890754e-07,0.0,False,0.0035492693340635965
a050_i050,C448_T,global,TOTAL_FLUX,88.0,2.611190571117901e-07,0.0,False,0.002683348960569951
a050_i050,C448_T,global,TOTAL_FLUX,90.0,1.862961398784618e-07,0.0,False,0.0019123376738933277
a050_i050,C448_T,global,TOTAL_FLUX,92.0,1.1311091353172908e-07,0.0,False,0.0011616865677721074
a050_i050,C448_T,global,TOTAL_FLUX,94.0,5.160952740513181e-08,0.0,False,0.0005312225622580291
a050_i050,C448_T,global,TOTAL_FLUX,96.0,1.658885963411026e-08,0.0,False,0.0001722376307812763
a050_i050,C448_T,global,TOTAL_FLUX,98.0,4.145703157294913e-09,0.0,False,4.3729798950304326e-05
a050_i050,C448_T,global,TOTAL_FLUX,100.0,1.1189360726730506e-09,0.0,False,1.167220805307102e-05
a050_i050,C448_T,global,TOTAL_FLUX,102.0,3.6831960392505333e-10,0.0,False,3.7987728012228847e-06
a050_i050,C448_T,global,TOTAL_FLUX,104.0,1.1360830913574603e-10,0.0,False,1.2099276175084393e-06
a050_i050,C448_T,global,TOTAL_FLUX,106.0,3.926669663541925e-11,0.0,False,4.194830452210436e-07
a050_i050,C448_T,global,TOTAL_FLUX,108.0,2.0113401563366127e-11,0.0,False,2.1182465652884343e-07
a050_i050,C448_T,global,TOTAL_FLUX,110.0,1.0964376583985622e-11,0.0,False,1.1582108943644056e-07
a050_i050,C448_T,global,TOTAL_FLUX,112.0,5.0536187833129734e-12,0.0,False,5.3269098454850185e-08
a050_i050,C448_T,global,TOTAL_FLUX,114.0,1.8510122886707477e-12,0.0,False,1.9839751011814522e-08
a050_i050,C448_T,global,TOTAL_FLUX,116.0,5.672644990613642e-13,0.0,False,6.484437270295584e-09
a050_i050,C448_T,global,TOTAL_FLUX,118.0,2.366131444597941e-13,0.0,False,2.563942072391397e-09
a050_i050,C448_T,global,TOTAL_FLUX,120.0,1.4213163112392054e-13,0.0,False,1.4311388156677375e-09
a050_i050,C448_T,global,DELAY_ONLY,0.0,0.2319210338917782,1.1635832431536031e-11,True,51.81909874046923
a050_i050,C448_T,global,DELAY_ONLY,2.0,0.256055806816566,7.115575527192251e-11,True,56.853617363598275
a050_i050,C448_T,global,DELAY_ONLY,4.0,0.28332365233314016,4.3220785202442357e-10,True,62.11469709561912
a050_i050,C448_T,global,DELAY_ONLY,6.0,0.31347260653277587,2.2790676196470088e-09,True,67.73533664015122
a050_i050,C448_T,global,DELAY_ONLY,8.0,0.3474318518169943,9.892306973778784e-09,True,73.59403923942813
a050_i050,C448_T,global,DELAY_ONLY,10.0,0.3861691879431063,4.483052465797938e-08,True,79.83851290477118
a050_i050,C448_T,global,DELAY_ONLY,12.0,0.43445736113775396,1.7849260282845875e-07,True,86.60292064556447
a050_i050,C448_T,global,DELAY_ONLY,14.0,0.4973277987775736,5.746066046190193e-07,True,93.21549436760775
a050_i050,C448_T,global,DELAY_ONLY,16.0,0.5587123713153938,1.6066860466218672e-06,True,98.5968186360021
a050_i050,C448_T,global,DELAY_ONLY,18.0,0.6015656861544121,3.886240374897894e-06,True,102.04971998973188
a050_i050,C448_T,global,DELAY_ONLY,20.0,0.6269775534727617,5.11142776450611e-06,True,103.66301784074447
a050_i050,C448_T,global,DELAY_ONLY,22.0,0.6419789269186489,3.1594453686159564e-06,True,104.15369199181242
a050_i050,C448_T,global,DELAY_ONLY,24.0,0.6501814207870629,2.5319873024341687e-06,True,104.09001158663128
a050_i050,C448_T,global,DELAY_ONLY,26.0,0.6534133160688806,3.724085315916947e-06,True,103.60549378713446
a050_i050,C448_T,global,DELAY_ONLY,28.0,0.6510169776386472,4.991946804096537e-06,True,102.72636420509353
a050_i050,C448_T,global,DELAY_ONLY,30.0,0.6391421191722029,5.897586285119587e-06,True,101.35750496325974
a050_i050,C448_T,global,DELAY_ONLY,32.0,0.6129178722961148,6.39131814551208e-06,True,99.21444880964584
a050_i050,C448_T,global,DELAY_ONLY,34.0,0.5684962373838423,7.095035011948051e-06,True,96.42719780868019
a050_i050,C448_T,global,DELAY_ONLY,36.0,0.5047435696428477,7.68934645576618e-06,True,93.41097552697534
a050_i050,C448_T,global,DELAY_ONLY,38.0,0.4260940412935106,6.911408397198205e-06,True,89.51312687131025
a050_i050,C448_T,global,DELAY_ONLY,40.0,0.3478545675824004,6.1243892665813306e-06,True,84.2929227844586
a050_i050,C448_T,global,DELAY_ONLY,42.0,0.2803423500318807,5.754170633091931e-06,True,78.46027648786317
a050_i050,C448_T,global,DELAY_ONLY,44.0,0.2260997000174922,5.807166771220513e-06,True,73.28637678469647
a050_i050,C448_T,global,DELAY_ONLY,46.0,0.18310895899018476,6.119041614653167e-06,True,69.9255054017565
a050_i050,C448_T,global,DELAY_ONLY,48.0,0.14651186498400037,6.345213361341496e-06,True,67.68741813186749
a050_i050,C448_T,global,DELAY_ONLY,50.0,0.11444344709343982,6.215801965146895e-06,True,65.35694620713538
a050_i050,C448_T,global,DELAY_ONLY,52.0,0.08504436475708292,5.692950821503221e-06,True,62.40075670064801
a050_i050,C448_T,global,DELAY_ONLY,54.0,0.05734375854223947,5.001794542251344e-06,True,58.937489225931714
a050_i050,C448_T,global,DELAY_ONLY,56.0,0.0331938465057843,4.302354523239587e-06,True,55.39539937113205
a050_i050,C448_T,global,DELAY_ONLY,58.0,0.014898758761913825,3.111521727729735e-06,True,51.62475761578155
a050_i050,C448_T,global,DELAY_ONLY,60.0,0.004781823148010211,2.0881734095703244e-06,True,47.25847530692202
a050_i050,C448_T,global,DELAY_ONLY,62.0,0.00309797093159078,1.5132101844929809e-06,True,43.43993446256588
a050_i050,C448_T,global,DELAY_ONLY,64.0,0.003105827975025217,1.2454354222508966e-06,True,41.59330540241329
a050_i050,C448_T,global,DELAY_ONLY,66.0,0.0034608977578541415,1.0863441447584826e-06,True,40.644172110092995
a050_i050,C448_T,global,DELAY_ONLY,68.0,0.003553979305226679,9.55324476467164e-07,True,39.706636886101
a050_i050,C448_T,global,DELAY_ONLY,70.0,0.0034678091935782447,8.70438968043346e-07,True,39.00561242775867
a050_i050,C448_T,global,DELAY_ONLY,72.0,0.0034270517727237213,7.357484853218833e-07,True,38.1958270617517
a050_i050,C448_T,global,DELAY_ONLY,74.0,0.003429821148704599,5.848301601855084e-07,True,36.88219383942127
a050_i050,C448_T,global,DELAY_ONLY,76.0,0.003397245477975808,4.793046111331883e-07,True,35.295317899036455
a050_i050,C448_T,global,DELAY_ONLY,78.0,0.003297321007302549,4.1778145054691884e-07,True,33.47925408021333
a050_i050,C448_T,global,DELAY_ONLY,80.0,0.00312943618844126,3.656283175715325e-07,True,30.907202477241956
a050_i050,C448_T,global,DELAY_ONLY,82.0,0.0028608123954392923,3.009098084257678e-07,True,27.440262250481716
a050_i050,C448_T,global,DELAY_ONLY,84.0,0.0024321893092015727,2.1296184030837606e-07,True,24.031386288795602
a050_i050,C448_T,global,DELAY_ONLY,86.0,0.0019180701561247514,1.1356705140182614e-07,True,21.197902783022393
a050_i050,C448_T,global,DELAY_ONLY,88.0,0.0017157267774547016,5.704227131762037e-08,True,18.61479804832562
a050_i050,C448_T,global,DELAY_ONLY,90.0,0.001644005049985577,3.49334092736192e-08,True,16.237548389661548
a050_i050,C448_T,global,DELAY_ONLY,92.0,0.0014188770932474608,2.3188422543002764e-08,True,13.881939424566328
a050_i050,C448_T,global,DELAY_ONLY,94.0,0.0008460167284744481,1.2903787028593146e-08,True,10.756417556119228
a050_i050,C448_T,global,DELAY_ONLY,96.0,0.0002696781253734157,6.737881362330667e-09,True,6.557041962897037
a050_i050,C448_T,global,DELAY_ONLY,98.0,7.996031737162175e-05,3.5602480102001914e-09,False,3.0334738564640453
a050_i050,C448_T,global,DELAY_ONLY,100.0,5.908781865722042e-05,1.6231325621553884e-09,False,1.5895500071268411
a050_i050,C448_T,global,DELAY_ONLY,102.0,3.891273506434901e-05,9.199421807453164e-10,False,1.0665655176120044
a050_i050,C448_T,global,DELAY_ONLY,104.0,2.776982751062114e-05,3.4424524090004113e-10,False,0.777539398148527
a050_i050,C448_T,global,DELAY_ONLY,106.0,2.3567714737343424e-05,8.268613992365576e-11,False,0.6090401188403958
a050_i050,C448_T,global,DELAY_ONLY,108.0,2.0527246656387117e-05,1.0951552879209717e-11,False,0.4554366314472473
a050_i050,C448_T,global,DELAY_ONLY,110.0,1.7589792205686126e-05,9.382767996151468e-13,False,0.31447911602601747
a050_i050,C448_T,global,DELAY_ONLY,112.0,1.1720349102861351e-05,3.037455997187012e-14,False,0.19652345362102636
a050_i050,C448_T,global,DELAY_ONLY,114.0,5.56361413819505e-06,3.776512160672178e-16,False,0.09649483918072543
a050_i050,C448_T,global,DELAY_ONLY,116.0,3.365360937586046e-06,2.0469748204956357e-18,False,0.045189984185285616
a050_i050,C448_T,global,DELAY_ONLY,118.0,2.9262768784922875e-06,4.938140510881813e-21,False,0.03066326536652174
a050_i050,C448_T,global,DELAY_ONLY,120.0,2.2568961043428376e-06,0.0,False,0.022472601085555405
a050_i050,C448_T,global,SPATIAL_ONLY,0.0,0.23227887589220103,9.724669847952675e-06,True,75.72607696154509
a050_i050,C448_T,global,SPATIAL_ONLY,2.0,0.25648556355028074,1.1307023897058967e-05,True,79.50570925649167
a050_i050,C448_T,global,SPATIAL_ONLY,4.0,0.28382253667076485,1.2957775198465457e-05,True,83.06905630334562
a050_i050,C448_T,global,SPATIAL_ONLY,6.0,0.3139975638294846,1.5381460647760673e-05,True,86.6430406673756
a050_i050,C448_T,global,SPATIAL_ONLY,8.0,0.3479320135262016,1.9411953339080158e-05,True,90.18144424424511
a050_i050,C448_T,global,SPATIAL_ONLY,10.0,0.3866074813230974,2.6125176953578324e-05,True,93.85147420919466
a050_i050,C448_T,global,SPATIAL_ONLY,12.0,0.43484897282403523,3.0350600328461888e-05,True,97.83021227326763
a050_i050,C448_T,global,SPATIAL_ONLY,14.0,0.49776913203136863,3.017515781092273e-05,True,101.98436822167704
a050_i050,C448_T,global,SPATIAL_ONLY,16.0,0.559239724205548,2.5347075312262645e-05,True,105.70831195826197
a050_i050,C448_T,global,SPATIAL_ONLY,18.0,0.6021526837027324,1.7441197558146265e-05,True,108.31964219846525
a050_i050,C448_T,global,SPATIAL_ONLY,20.0,0.6276065071790142,1.2083208580616565e-05,True,109.5655970610385
a050_i050,C448_T,global,SPATIAL_ONLY,22.0,0.6426445038293795,9.119406798978689e-06,True,109.91377207756564
a050_i050,C448_T,global,SPATIAL_ONLY,24.0,0.6508749814183272,7.644546404097991e-06,True,109.76363343171596
a050_i050,C448_T,global,SPATIAL_ONLY,26.0,0.6541012033896858,6.65039287273212e-06,True,108.93740630850351
a050_i050,C448_T,global,SPATIAL_ONLY,28.0,0.6516465339486976,5.506825910370978e-06,True,107.27370706511067
a050_i050,C448_T,global,SPATIAL_ONLY,30.0,0.6396927802993926,4.569245752612895e-06,True,105.00106766616938
a050_i050,C448_T,global,SPATIAL_ONLY,32.0,0.6134079010006623,4.1297300694741e-06,True,102.31942933127749
a050_i050,C448_T,global,SPATIAL_ONLY,34.0,0.5689594489221863,3.848456500641768e-06,True,99.07910320409061
a050_i050,C448_T,global,SPATIAL_ONLY,36.0,0.5052253455819986,3.5994349130896132e-06,True,94.73622023621424
a050_i050,C448_T,global,SPATIAL_ONLY,38.0,0.426549122291346,3.4108936576417422e-06,True,88.75862643774316
a050_i050,C448_T,global,SPATIAL_ONLY,40.0,0.3481441898980041,3.151147458746387e-06,True,81.41315566000796
a050_i050,C448_T,global,SPATIAL_ONLY,42.0,0.28037540968419306,2.6407859285986346e-06,True,73.44960711022733
a050_i050,C448_T,global,SPATIAL_ONLY,44.0,0.22584822711596825,1.7837613173551733e-06,True,65.92088880159318
a050_i050,C448_T,global,SPATIAL_ONLY,46.0,0.18255154710963256,1.0709847914078495e-06,True,59.68587719152101
a050_i050,C448_T,global,SPATIAL_ONLY,48.0,0.1456893293911493,6.38443376581625e-07,True,54.15897543184004
a050_i050,C448_T,global,SPATIAL_ONLY,50.0,0.11348768173874758,4.3678934248436635e-07,True,48.7033709061634
a050_i050,C448_T,global,SPATIAL_ONLY,52.0,0.08407205726231448,3.352886138835455e-07,True,43.16974165817211
a050_i050,C448_T,global,SPATIAL_ONLY,54.0,0.05639542857960694,2.530647286275705e-07,True,36.99676378344785
a050_i050,C448_T,global,SPATIAL_ONLY,56.0,0.03226264276010504,1.6667511102567572e-07,True,29.374987024339305
a050_i050,C448_T,global,SPATIAL_ONLY,58.0,0.013977856267803483,7.939815358260181e-08,True,19.952478006395
a050_i050,C448_T,global,SPATIAL_ONLY,60.0,0.003825777915909251,1.915004355198752e-08,True,10.516136394979867
a050_i050,C448_T,global,SPATIAL_ONLY,62.0,0.0005658624091717725,1.9691716648228266e-09,True,3.6766635989125653
a050_i050,C448_T,global,SPATIAL_ONLY,64.0,4.079511681111859e-05,8.847749354846574e-11,False,0.49038992854664765
a050_i050,C448_T,global,SPATIAL_ONLY,66.0,1.3432120933767143e-06,1.7700971874367076e-12,False,0.01715658794301378
a050_i050,C448_T,global,SPATIAL_ONLY,68.0,1.94101458872886e-08,1.5353707927467632e-14,False,0.00023497938105061837
a050_i050,C448_T,global,SPATIAL_ONLY,70.0,1.2019745919630668e-10,5.495945041311686e-17,False,1.3905451331739257e-06
a050_i050,C448_T,global,SPATIAL_ONLY,72.0,3.144152750001868e-13,8.04305893764655e-20,False,3.5175559959248194e-09
a050_i050,C448_T,global,SPATIAL_ONLY,74.0,3.4436560087780026e-16,4.924939419726032e-23,False,3.7607754006151334e-12
a050_i050,C448_T,global,SPATIAL_ONLY,76.0,1.570441459697761e-19,1.2886261693398072e-26,False,1.6857947350039365e-15
a050_i050,C448_T,global,SPATIAL_ONLY,78.0,2.971209274148567e-23,1.4344531218628686e-30,False,3.1506062060828185e-19
a050_i050,C448_T,global,SPATIAL_ONLY,80.0,2.326472044931964e-27,6.639107811172704e-35,False,2.4454564283826662e-23
a050_i050,C448_T,global,SPATIAL_ONLY,82.0,7.526418094740869e-32,1.2485514186909648e-39,False,7.861888974451298e-28
a050_i050,C448_T,global,SPATIAL_ONLY,84.0,1.0048288141555113e-36,9.421154245908824e-45,False,1.044884801169008e-32
a050_i050,C448_T,global,SPATIAL_ONLY,86.0,5.531463651722877e-42,2.85495841102276e-50,False,5.733189598478525e-38
a050_i050,C448_T,global,SPATIAL_ONLY,88.0,1.254763532717937e-47,3.524859603573696e-56,False,1.2974388304206462e-43
a050_i050,C448_T,global,SPATIAL_ONLY,90.0,1.1723472887331785e-53,1.8124591845156447e-62,False,1.2101273385205394e-49
a050_i050,C448_T,global,SPATIAL_ONLY,92.0,4.5099459175552767e-60,3.9543366059764374e-69,False,4.649438767835588e-56
a050_i050,C448_T,global,SPATIAL_ONLY,94.0,7.141524347520456e-67,3.690502943258716e-76,False,7.355709901679361e-63
a050_i050,C448_T,global,SPATIAL_ONLY,96.0,4.6539877189287266e-74,1.4709211405326372e-83,False,4.79042634377728e-70
a050_i050,C448_T,global,SPATIAL_ONLY,98.0,1.2479696249135951e-81,2.487179970915022e-91,False,1.283957091856482e-77
a050_i050,C448_T,global,SPATIAL_ONLY,100.0,1.3768026865034794e-89,1.7708277624971115e-99,False,1.4160456145859419e-85
a050_i050,C448_T,global,SPATIAL_ONLY,102.0,6.248616663548805e-98,5.2747097260952246e-108,False,6.425318059060935e-94
a050_i050,C448_T,global,SPATIAL_ONLY,104.0,1.166553490047025e-106,6.540906114469574e-117,False,1.1993762409148918e-102
a050_i050,C448_T,global,SPATIAL_ONLY,106.0,8.957869346986165e-116,3.3646698397850575e-126,False,9.209200461237425e-112
a050_i050,C448_T,global,SPATIAL_ONLY,108.0,2.8291756384093275e-125,7.161436779124422e-136,False,2.908463315125807e-121
a050_i050,C448_T,global,SPATIAL_ONLY,110.0,3.6749385268776534e-135,6.2951547908535735e-146,False,3.7779441880962345e-131
a050_i050,C448_T,global,SPATIAL_ONLY,112.0,1.9631717586837042e-145,2.2822672030042496e-156,False,2.018260581026307e-141
a050_i050,C448_T,global,SPATIAL_ONLY,114.0,4.3129080675082425e-156,3.408976393395373e-167,False,4.434162377410844e-152
a050_i050,C448_T,global,SPATIAL_ONLY,116.0,3.896489391676204e-167,2.096148973526853e-178,False,4.006307028696838e-163
a050_i050,C448_T,global,SPATIAL_ONLY,118.0,1.4476300686980413e-178,5.302393718575905e-190,False,1.4885483919894827e-174
a050_i050,C448_T,global,SPATIAL_ONLY,120.0,2.2116341928454953e-190,5.51497200958562e-202,False,2.274350310948698e-186
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,0.0,0.2809343214534783,1.4717344961704077e-18,True,90.96072954236901
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,2.0,0.3037258456965698,1.0254631734305603e-17,True,101.91728881510171
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,4.0,0.33190541065580337,1.5003262516334613e-14,True,114.17325233270927
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,6.0,0.3625573386941705,3.381347944111103e-12,True,127.00069285647646
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,8.0,0.39121220849937377,1.5533926623953912e-11,True,140.75461114980965
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,10.0,0.4122859035135534,5.893141082478042e-11,True,155.9033747828369
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,12.0,0.46850817120803157,2.5826234115969427e-10,True,173.02257607459867
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,14.0,0.5771641017812608,1.0445446079569307e-09,True,191.11120262635285
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,16.0,0.650073801922433,4.257716531454383e-09,True,205.91260710032316
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,18.0,0.6822918987352853,1.7133830741675064e-08,True,215.32135300850754
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,20.0,0.6937436722158459,6.041851678447733e-08,True,219.68418027814198
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,22.0,0.6978836756803577,1.771093153461571e-08,True,220.93920915559949
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,24.0,0.6991624530225976,4.44912057379578e-09,True,220.42339345910216
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,26.0,0.6984295033873932,1.3019633394250112e-09,True,218.321562603172
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,28.0,0.6937601915385782,3.4775944608741e-10,True,214.34100683605078
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,30.0,0.6795420065418063,8.84793637899509e-11,True,208.00279711714413
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,32.0,0.6517441875055072,2.530296710273394e-11,True,198.89946953278096
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,34.0,0.6112557643256908,6.038704009615544e-12,True,186.45887277453866
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,36.0,0.5528564249993222,1.388734384909608e-12,True,170.50355174129123
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,38.0,0.4741044167094647,3.4769455989117743e-13,True,151.94169380202806
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,40.0,0.3995486167265222,7.169919065339503e-14,True,130.8595009950262
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,42.0,0.33420326063528827,1.513797455812402e-14,True,108.00793030071027
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,44.0,0.28111623540078345,2.4476586353294692e-15,True,85.93775254652112
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,46.0,0.23766614956362236,3.9483031624083476e-16,True,68.7371254629103
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,48.0,0.1982057761100181,4.036558060069613e-17,True,57.504957365659074
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,50.0,0.16063521393446561,2.6073374419579636e-18,True,49.05304056120786
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,52.0,0.1220807882515814,0.0,True,41.66481905079088
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,54.0,0.08308607107391541,0.0,True,34.762956611230585
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,56.0,0.048616219889090366,0.0,True,27.927797775134568
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,58.0,0.022074337979554336,0.0,True,20.594708783277806
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,60.0,0.006430786877128967,0.0,True,12.84260305904984
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,62.0,0.0010070734942648828,0.0,True,5.477871725248162
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,64.0,7.585766032447894e-05,0.0,False,0.8737796277319049
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,66.0,2.5779680128402712e-06,0.0,False,0.033435400067821155
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,68.0,3.8092965381248737e-08,0.0,False,0.00046417700224825613
a050_i050,C1056_ST,global,DIRECT_PHYSICAL,70.0,2.395935658945931e-10,0.0,False,2.7664568990161327e-06
