geometry,spin,inclination_deg,deepest_detectable_age,shallowest_detectable_age,n_detectable_ages,right_censored,depth_report,arm,snr0,total_ages,age_grid_max,T_rec_best_mode,T_rec_best_mode_right_censored,T_rec_best_mode_report
a090_i020,0.9,20,104.0,0.0,27,False,104.0,EQUALIZED_ORDER_SENSITIVITY,30000.0,64,252.0,104.0,False,104.0
a090_i020,0.9,20,104.0,0.0,27,False,104.0,EQUALIZED_ORDER_SENSITIVITY,100000.0,64,252.0,104.0,False,104.0
a090_i020,0.9,20,104.0,0.0,27,False,104.0,EQUALIZED_ORDER_SENSITIVITY,1000000.0,64,252.0,108.0,False,108.0
a090_i020,0.9,20,-1.0,-1.0,0,False,none,PAIRING_DESTROYED,1.0,64,252.0,-1.0,False,none
a090_i020,0.9,20,-1.0,-1.0,0,False,none,PAIRING_DESTROYED,3.0,64,252.0,16.0,False,16.0
a090_i020,0.9,20,16.0,0.0,5,False,16.0,PAIRING_DESTROYED,10.0,64,252.0,44.0,False,44.0
a090_i020,0.9,20,20.0,0.0,6,False,20.0,PAIRING_DESTROYED,30.0,64,252.0,72.0,False,72.0
a090_i020,0.9,20,44.0,0.0,12,False,44.0,PAIRING_DESTROYED,100.0,64,252.0,80.0,False,80.0
a090_i020,0.9,20,72.0,0.0,19,False,72.0,PAIRING_DESTROYED,300.0,64,252.0,92.0,False,92.0
a090_i020,0.9,20,80.0,0.0,21,False,80.0,PAIRING_DESTROYED,1000.0,64,252.0,96.0,False,96.0
a090_i020,0.9,20,88.0,0.0,23,False,88.0,PAIRING_DESTROYED,3000.0,64,252.0,96.0,False,96.0
a090_i020,0.9,20,96.0,0.0,25,False,96.0,PAIRING_DESTROYED,10000.0,64,252.0,100.0,False,100.0
a090_i020,0.9,20,96.0,0.0,25,False,96.0,PAIRING_DESTROYED,30000.0,64,252.0,100.0,False,100.0
a090_i020,0.9,20,100.0,0.0,26,False,100.0,PAIRING_DESTROYED,100000.0,64,252.0,100.0,False,100.0
a090_i020,0.9,20,100.0,0.0,26,False,100.0,PAIRING_DESTROYED,1000000.0,64,252.0,104.0,False,104.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,DIRECT_PHYSICAL,1.0,64,252.0,-1.0,False,none
a090_i050,0.9,50,-1.0,-1.0,0,False,none,DIRECT_PHYSICAL,3.0,64,252.0,48.0,False,48.0
a090_i050,0.9,50,48.0,0.0,13,False,48.0,DIRECT_PHYSICAL,10.0,64,252.0,56.0,False,56.0
a090_i050,0.9,50,56.0,0.0,15,False,56.0,DIRECT_PHYSICAL,30.0,64,252.0,60.0,False,60.0
a090_i050,0.9,50,60.0,0.0,16,False,60.0,DIRECT_PHYSICAL,100.0,64,252.0,60.0,False,60.0
a090_i050,0.9,50,60.0,0.0,16,False,60.0,DIRECT_PHYSICAL,300.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,DIRECT_PHYSICAL,1000.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,DIRECT_PHYSICAL,3000.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,DIRECT_PHYSICAL,10000.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,DIRECT_PHYSICAL,30000.0,64,252.0,68.0,False,68.0
a090_i050,0.9,50,68.0,0.0,18,False,68.0,DIRECT_PHYSICAL,100000.0,64,252.0,68.0,False,68.0
a090_i050,0.9,50,68.0,0.0,18,False,68.0,DIRECT_PHYSICAL,1000000.0,64,252.0,68.0,False,68.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,RESOLVED_PHYSICAL,1.0,64,252.0,-1.0,False,none
a090_i050,0.9,50,-1.0,-1.0,0,False,none,RESOLVED_PHYSICAL,3.0,64,252.0,48.0,False,48.0
a090_i050,0.9,50,48.0,0.0,13,False,48.0,RESOLVED_PHYSICAL,10.0,64,252.0,56.0,False,56.0
a090_i050,0.9,50,56.0,0.0,15,False,56.0,RESOLVED_PHYSICAL,30.0,64,252.0,72.0,False,72.0
a090_i050,0.9,50,84.0,0.0,22,False,84.0,RESOLVED_PHYSICAL,100.0,64,252.0,92.0,False,92.0
a090_i050,0.9,50,96.0,0.0,25,False,96.0,RESOLVED_PHYSICAL,300.0,64,252.0,100.0,False,100.0
a090_i050,0.9,50,104.0,0.0,27,False,104.0,RESOLVED_PHYSICAL,1000.0,64,252.0,116.0,False,116.0
a090_i050,0.9,50,116.0,0.0,30,False,116.0,RESOLVED_PHYSICAL,3000.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,RESOLVED_PHYSICAL,10000.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,RESOLVED_PHYSICAL,30000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,RESOLVED_PHYSICAL,100000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,RESOLVED_PHYSICAL,1000000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,UNRESOLVED_IMAGE,1.0,64,252.0,-1.0,False,none
a090_i050,0.9,50,-1.0,-1.0,0,False,none,UNRESOLVED_IMAGE,3.0,64,252.0,48.0,False,48.0
a090_i050,0.9,50,48.0,0.0,13,False,48.0,UNRESOLVED_IMAGE,10.0,64,252.0,56.0,False,56.0
a090_i050,0.9,50,56.0,0.0,15,False,56.0,UNRESOLVED_IMAGE,30.0,64,252.0,60.0,False,60.0
a090_i050,0.9,50,60.0,0.0,16,False,60.0,UNRESOLVED_IMAGE,100.0,64,252.0,60.0,False,60.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,UNRESOLVED_IMAGE,300.0,64,252.0,84.0,False,84.0
a090_i050,0.9,50,88.0,0.0,23,False,88.0,UNRESOLVED_IMAGE,1000.0,64,252.0,96.0,False,96.0
a090_i050,0.9,50,96.0,0.0,25,False,96.0,UNRESOLVED_IMAGE,3000.0,64,252.0,100.0,False,100.0
a090_i050,0.9,50,100.0,0.0,26,False,100.0,UNRESOLVED_IMAGE,10000.0,64,252.0,104.0,False,104.0
a090_i050,0.9,50,104.0,0.0,27,False,104.0,UNRESOLVED_IMAGE,30000.0,64,252.0,116.0,False,116.0
a090_i050,0.9,50,116.0,0.0,30,False,116.0,UNRESOLVED_IMAGE,100000.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,UNRESOLVED_IMAGE,1000000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,TOTAL_FLUX,1.0,64,252.0,-1.0,False,none
a090_i050,0.9,50,-1.0,-1.0,0,False,none,TOTAL_FLUX,3.0,64,252.0,-1.0,False,none
a090_i050,0.9,50,-1.0,-1.0,0,False,none,TOTAL_FLUX,10.0,64,252.0,52.0,False,52.0
a090_i050,0.9,50,52.0,0.0,14,False,52.0,TOTAL_FLUX,30.0,64,252.0,56.0,False,56.0
a090_i050,0.9,50,56.0,0.0,15,False,56.0,TOTAL_FLUX,100.0,64,252.0,68.0,False,68.0
a090_i050,0.9,50,76.0,0.0,20,False,76.0,TOTAL_FLUX,300.0,64,252.0,84.0,False,84.0
a090_i050,0.9,50,92.0,0.0,24,False,92.0,TOTAL_FLUX,1000.0,64,252.0,92.0,False,92.0
a090_i050,0.9,50,96.0,0.0,25,False,96.0,TOTAL_FLUX,3000.0,64,252.0,96.0,False,96.0
a090_i050,0.9,50,104.0,0.0,27,False,104.0,TOTAL_FLUX,10000.0,64,252.0,108.0,False,108.0
a090_i050,0.9,50,112.0,0.0,29,False,112.0,TOTAL_FLUX,30000.0,64,252.0,116.0,False,116.0
a090_i050,0.9,50,116.0,0.0,30,False,116.0,TOTAL_FLUX,100000.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,TOTAL_FLUX,1000000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,DELAY_ONLY,1.0,64,252.0,-1.0,False,none
a090_i050,0.9,50,-1.0,-1.0,0,False,none,DELAY_ONLY,3.0,64,252.0,48.0,False,48.0
a090_i050,0.9,50,48.0,0.0,13,False,48.0,DELAY_ONLY,10.0,64,252.0,56.0,False,56.0
a090_i050,0.9,50,56.0,0.0,15,False,56.0,DELAY_ONLY,30.0,64,252.0,92.0,False,92.0
a090_i050,0.9,50,84.0,0.0,22,False,84.0,DELAY_ONLY,100.0,64,252.0,92.0,False,92.0
a090_i050,0.9,50,96.0,0.0,25,False,96.0,DELAY_ONLY,300.0,64,252.0,104.0,False,104.0
a090_i050,0.9,50,104.0,0.0,27,False,104.0,DELAY_ONLY,1000.0,64,252.0,116.0,False,116.0
a090_i050,0.9,50,116.0,0.0,30,False,116.0,DELAY_ONLY,3000.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,DELAY_ONLY,10000.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,DELAY_ONLY,30000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,DELAY_ONLY,100000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,DELAY_ONLY,1000000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,SPATIAL_ONLY,1.0,64,252.0,-1.0,False,none
a090_i050,0.9,50,-1.0,-1.0,0,False,none,SPATIAL_ONLY,3.0,64,252.0,48.0,False,48.0
a090_i050,0.9,50,48.0,0.0,13,False,48.0,SPATIAL_ONLY,10.0,64,252.0,56.0,False,56.0
a090_i050,0.9,50,56.0,0.0,15,False,56.0,SPATIAL_ONLY,30.0,64,252.0,60.0,False,60.0
a090_i050,0.9,50,60.0,0.0,16,False,60.0,SPATIAL_ONLY,100.0,64,252.0,60.0,False,60.0
a090_i050,0.9,50,60.0,0.0,16,False,60.0,SPATIAL_ONLY,300.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,SPATIAL_ONLY,1000.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,SPATIAL_ONLY,3000.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,SPATIAL_ONLY,10000.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,64.0,0.0,17,False,64.0,SPATIAL_ONLY,30000.0,64,252.0,68.0,False,68.0
a090_i050,0.9,50,68.0,0.0,18,False,68.0,SPATIAL_ONLY,100000.0,64,252.0,68.0,False,68.0
a090_i050,0.9,50,68.0,0.0,18,False,68.0,SPATIAL_ONLY,1000000.0,64,252.0,68.0,False,68.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,EQUALIZED_ORDER_SENSITIVITY,1.0,64,252.0,72.0,False,72.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,EQUALIZED_ORDER_SENSITIVITY,3.0,64,252.0,84.0,False,84.0
a090_i050,0.9,50,92.0,0.0,24,False,92.0,EQUALIZED_ORDER_SENSITIVITY,10.0,64,252.0,108.0,False,108.0
a090_i050,0.9,50,112.0,0.0,29,False,112.0,EQUALIZED_ORDER_SENSITIVITY,30.0,64,252.0,116.0,False,116.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,EQUALIZED_ORDER_SENSITIVITY,100.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,EQUALIZED_ORDER_SENSITIVITY,300.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,EQUALIZED_ORDER_SENSITIVITY,1000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,EQUALIZED_ORDER_SENSITIVITY,3000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,EQUALIZED_ORDER_SENSITIVITY,10000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,EQUALIZED_ORDER_SENSITIVITY,30000.0,64,252.0,128.0,False,128.0
a090_i050,0.9,50,128.0,0.0,33,False,128.0,EQUALIZED_ORDER_SENSITIVITY,100000.0,64,252.0,128.0,False,128.0
a090_i050,0.9,50,128.0,0.0,33,False,128.0,EQUALIZED_ORDER_SENSITIVITY,1000000.0,64,252.0,128.0,False,128.0
a090_i050,0.9,50,-1.0,-1.0,0,False,none,PAIRING_DESTROYED,1.0,64,252.0,-1.0,False,none
a090_i050,0.9,50,-1.0,-1.0,0,False,none,PAIRING_DESTROYED,3.0,64,252.0,48.0,False,48.0
a090_i050,0.9,50,48.0,0.0,13,False,48.0,PAIRING_DESTROYED,10.0,64,252.0,64.0,False,64.0
a090_i050,0.9,50,56.0,0.0,15,False,56.0,PAIRING_DESTROYED,30.0,64,252.0,92.0,False,92.0
a090_i050,0.9,50,72.0,0.0,19,False,72.0,PAIRING_DESTROYED,100.0,64,252.0,116.0,False,116.0
a090_i050,0.9,50,92.0,0.0,24,False,92.0,PAIRING_DESTROYED,300.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,100.0,0.0,26,False,100.0,PAIRING_DESTROYED,1000.0,64,252.0,120.0,False,120.0
a090_i050,0.9,50,112.0,0.0,29,False,112.0,PAIRING_DESTROYED,3000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,PAIRING_DESTROYED,10000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,120.0,0.0,31,False,120.0,PAIRING_DESTROYED,30000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,PAIRING_DESTROYED,100000.0,64,252.0,124.0,False,124.0
a090_i050,0.9,50,124.0,0.0,32,False,124.0,PAIRING_DESTROYED,1000000.0,64,252.0,128.0,False,128.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,DIRECT_PHYSICAL,1.0,64,252.0,-1.0,False,none
a090_i075,0.9,75,-1.0,-1.0,0,False,none,DIRECT_PHYSICAL,3.0,64,252.0,120.0,False,120.0
a090_i075,0.9,75,124.0,36.0,23,False,124.0,DIRECT_PHYSICAL,10.0,64,252.0,136.0,False,136.0
a090_i075,0.9,75,136.0,20.0,30,False,136.0,DIRECT_PHYSICAL,30.0,64,252.0,140.0,False,140.0
a090_i075,0.9,75,140.0,16.0,32,False,140.0,DIRECT_PHYSICAL,100.0,64,252.0,140.0,False,140.0
a090_i075,0.9,75,140.0,16.0,32,False,140.0,DIRECT_PHYSICAL,300.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,12.0,34,False,144.0,DIRECT_PHYSICAL,1000.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,12.0,34,False,144.0,DIRECT_PHYSICAL,3000.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,12.0,34,False,144.0,DIRECT_PHYSICAL,10000.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,148.0,8.0,36,False,148.0,DIRECT_PHYSICAL,30000.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,148.0,8.0,36,False,148.0,DIRECT_PHYSICAL,100000.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,148.0,8.0,36,False,148.0,DIRECT_PHYSICAL,1000000.0,64,252.0,152.0,False,152.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,RESOLVED_PHYSICAL,1.0,64,252.0,-1.0,False,none
a090_i075,0.9,75,-1.0,-1.0,0,False,none,RESOLVED_PHYSICAL,3.0,64,252.0,120.0,False,120.0
a090_i075,0.9,75,124.0,36.0,23,False,124.0,RESOLVED_PHYSICAL,10.0,64,252.0,136.0,False,136.0
a090_i075,0.9,75,136.0,20.0,30,False,136.0,RESOLVED_PHYSICAL,30.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,16.0,33,False,144.0,RESOLVED_PHYSICAL,100.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,152.0,16.0,35,False,152.0,RESOLVED_PHYSICAL,300.0,64,252.0,160.0,False,160.0
a090_i075,0.9,75,164.0,12.0,39,False,164.0,RESOLVED_PHYSICAL,1000.0,64,252.0,168.0,False,168.0
a090_i075,0.9,75,172.0,12.0,41,False,172.0,RESOLVED_PHYSICAL,3000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,176.0,12.0,42,False,176.0,RESOLVED_PHYSICAL,10000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,176.0,8.0,43,False,176.0,RESOLVED_PHYSICAL,30000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,180.0,8.0,44,False,180.0,RESOLVED_PHYSICAL,100000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,180.0,8.0,44,False,180.0,RESOLVED_PHYSICAL,1000000.0,64,252.0,184.0,False,184.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,UNRESOLVED_IMAGE,1.0,64,252.0,-1.0,False,none
a090_i075,0.9,75,-1.0,-1.0,0,False,none,UNRESOLVED_IMAGE,3.0,64,252.0,120.0,False,120.0
a090_i075,0.9,75,120.0,40.0,21,False,120.0,UNRESOLVED_IMAGE,10.0,64,252.0,136.0,False,136.0
a090_i075,0.9,75,136.0,20.0,30,False,136.0,UNRESOLVED_IMAGE,30.0,64,252.0,140.0,False,140.0
a090_i075,0.9,75,140.0,16.0,32,False,140.0,UNRESOLVED_IMAGE,100.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,16.0,33,False,144.0,UNRESOLVED_IMAGE,300.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,152.0,12.0,36,False,152.0,UNRESOLVED_IMAGE,1000.0,64,252.0,156.0,False,156.0
a090_i075,0.9,75,156.0,12.0,37,False,156.0,UNRESOLVED_IMAGE,3000.0,64,252.0,160.0,False,160.0
a090_i075,0.9,75,160.0,12.0,38,False,160.0,UNRESOLVED_IMAGE,10000.0,64,252.0,164.0,False,164.0
a090_i075,0.9,75,164.0,8.0,40,False,164.0,UNRESOLVED_IMAGE,30000.0,64,252.0,172.0,False,172.0
a090_i075,0.9,75,172.0,8.0,42,False,172.0,UNRESOLVED_IMAGE,100000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,180.0,8.0,44,False,180.0,UNRESOLVED_IMAGE,1000000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,TOTAL_FLUX,1.0,64,252.0,-1.0,False,none
a090_i075,0.9,75,-1.0,-1.0,0,False,none,TOTAL_FLUX,3.0,64,252.0,-1.0,False,none
a090_i075,0.9,75,-1.0,-1.0,0,False,none,TOTAL_FLUX,10.0,64,252.0,124.0,False,124.0
a090_i075,0.9,75,124.0,80.0,12,False,124.0,TOTAL_FLUX,30.0,64,252.0,136.0,False,136.0
a090_i075,0.9,75,136.0,24.0,29,False,136.0,TOTAL_FLUX,100.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,20.0,32,False,144.0,TOTAL_FLUX,300.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,148.0,16.0,34,False,148.0,TOTAL_FLUX,1000.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,152.0,12.0,36,False,152.0,TOTAL_FLUX,3000.0,64,252.0,160.0,False,160.0
a090_i075,0.9,75,164.0,12.0,39,False,164.0,TOTAL_FLUX,10000.0,64,252.0,164.0,False,164.0
a090_i075,0.9,75,168.0,12.0,40,False,168.0,TOTAL_FLUX,30000.0,64,252.0,172.0,False,172.0
a090_i075,0.9,75,172.0,12.0,41,False,172.0,TOTAL_FLUX,100000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,176.0,8.0,43,False,176.0,TOTAL_FLUX,1000000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,DELAY_ONLY,1.0,64,252.0,-1.0,False,none
a090_i075,0.9,75,-1.0,-1.0,0,False,none,DELAY_ONLY,3.0,64,252.0,120.0,False,120.0
a090_i075,0.9,75,124.0,36.0,23,False,124.0,DELAY_ONLY,10.0,64,252.0,136.0,False,136.0
a090_i075,0.9,75,136.0,20.0,30,False,136.0,DELAY_ONLY,30.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,16.0,33,False,144.0,DELAY_ONLY,100.0,64,252.0,164.0,False,164.0
a090_i075,0.9,75,152.0,16.0,35,False,152.0,DELAY_ONLY,300.0,64,252.0,168.0,False,168.0
a090_i075,0.9,75,164.0,12.0,39,False,164.0,DELAY_ONLY,1000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,172.0,12.0,41,False,172.0,DELAY_ONLY,3000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,176.0,12.0,42,False,176.0,DELAY_ONLY,10000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,176.0,8.0,43,False,176.0,DELAY_ONLY,30000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,180.0,8.0,44,False,180.0,DELAY_ONLY,100000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,180.0,8.0,44,False,180.0,DELAY_ONLY,1000000.0,64,252.0,184.0,False,184.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,SPATIAL_ONLY,1.0,64,252.0,-1.0,False,none
a090_i075,0.9,75,-1.0,-1.0,0,False,none,SPATIAL_ONLY,3.0,64,252.0,120.0,False,120.0
a090_i075,0.9,75,124.0,36.0,23,False,124.0,SPATIAL_ONLY,10.0,64,252.0,136.0,False,136.0
a090_i075,0.9,75,136.0,20.0,30,False,136.0,SPATIAL_ONLY,30.0,64,252.0,140.0,False,140.0
a090_i075,0.9,75,140.0,16.0,32,False,140.0,SPATIAL_ONLY,100.0,64,252.0,140.0,False,140.0
a090_i075,0.9,75,140.0,16.0,32,False,140.0,SPATIAL_ONLY,300.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,12.0,34,False,144.0,SPATIAL_ONLY,1000.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,12.0,34,False,144.0,SPATIAL_ONLY,3000.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,144.0,8.0,35,False,144.0,SPATIAL_ONLY,10000.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,148.0,8.0,36,False,148.0,SPATIAL_ONLY,30000.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,148.0,8.0,36,False,148.0,SPATIAL_ONLY,100000.0,64,252.0,148.0,False,148.0
a090_i075,0.9,75,148.0,8.0,36,False,148.0,SPATIAL_ONLY,1000000.0,64,252.0,152.0,False,152.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,EQUALIZED_ORDER_SENSITIVITY,1.0,64,252.0,136.0,False,136.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,EQUALIZED_ORDER_SENSITIVITY,3.0,64,252.0,140.0,False,140.0
a090_i075,0.9,75,148.0,36.0,29,False,148.0,EQUALIZED_ORDER_SENSITIVITY,10.0,64,252.0,160.0,False,160.0
a090_i075,0.9,75,164.0,20.0,37,False,164.0,EQUALIZED_ORDER_SENSITIVITY,30.0,64,252.0,172.0,False,172.0
a090_i075,0.9,75,172.0,16.0,40,False,172.0,EQUALIZED_ORDER_SENSITIVITY,100.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,176.0,16.0,41,False,176.0,EQUALIZED_ORDER_SENSITIVITY,300.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,180.0,12.0,43,False,180.0,EQUALIZED_ORDER_SENSITIVITY,1000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,180.0,12.0,43,False,180.0,EQUALIZED_ORDER_SENSITIVITY,3000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,180.0,12.0,43,False,180.0,EQUALIZED_ORDER_SENSITIVITY,10000.0,64,252.0,180.0,False,180.0
a090_i075,0.9,75,180.0,8.0,44,False,180.0,EQUALIZED_ORDER_SENSITIVITY,30000.0,64,252.0,184.0,False,184.0
a090_i075,0.9,75,184.0,8.0,45,False,184.0,EQUALIZED_ORDER_SENSITIVITY,100000.0,64,252.0,184.0,False,184.0
a090_i075,0.9,75,184.0,8.0,45,False,184.0,EQUALIZED_ORDER_SENSITIVITY,1000000.0,64,252.0,184.0,False,184.0
a090_i075,0.9,75,-1.0,-1.0,0,False,none,PAIRING_DESTROYED,1.0,64,252.0,-1.0,False,none
a090_i075,0.9,75,-1.0,-1.0,0,False,none,PAIRING_DESTROYED,3.0,64,252.0,136.0,False,136.0
a090_i075,0.9,75,124.0,36.0,23,False,124.0,PAIRING_DESTROYED,10.0,64,252.0,144.0,False,144.0
a090_i075,0.9,75,136.0,20.0,30,False,136.0,PAIRING_DESTROYED,30.0,64,252.0,156.0,False,156.0
a090_i075,0.9,75,144.0,16.0,33,False,144.0,PAIRING_DESTROYED,100.0,64,252.0,168.0,False,168.0
a090_i075,0.9,75,152.0,16.0,35,False,152.0,PAIRING_DESTROYED,300.0,64,252.0,172.0,False,172.0
a090_i075,0.9,75,160.0,12.0,38,False,160.0,PAIRING_DESTROYED,1000.0,64,252.0,172.0,False,172.0
a090_i075,0.9,75,168.0,12.0,40,False,168.0,PAIRING_DESTROYED,3000.0,64,252.0,172.0,False,172.0
a090_i075,0.9,75,172.0,12.0,41,False,172.0,PAIRING_DESTROYED,10000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,172.0,8.0,42,False,172.0,PAIRING_DESTROYED,30000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,172.0,8.0,42,False,172.0,PAIRING_DESTROYED,100000.0,64,252.0,176.0,False,176.0
a090_i075,0.9,75,176.0,8.0,43,False,176.0,PAIRING_DESTROYED,1000000.0,64,252.0,180.0,False,180.0
a098_i020,0.98,20,-1.0,-1.0,0,False,none,DIRECT_PHYSICAL,1.0,64,252.0,-1.0,False,none
a098_i020,0.98,20,-1.0,-1.0,0,False,none,DIRECT_PHYSICAL,3.0,64,252.0,16.0,False,16.0
a098_i020,0.98,20,16.0,0.0,5,False,16.0,DIRECT_PHYSICAL,10.0,64,252.0,20.0,False,20.0
a098_i020,0.98,20,20.0,0.0,6,False,20.0,DIRECT_PHYSICAL,30.0,64,252.0,20.0,False,20.0
a098_i020,0.98,20,20.0,0.0,6,False,20.0,DIRECT_PHYSICAL,100.0,64,252.0,24.0,False,24.0
a098_i020,0.98,20,24.0,0.0,7,False,24.0,DIRECT_PHYSICAL,300.0,64,252.0,24.0,False,24.0
a098_i020,0.98,20,24.0,0.0,7,False,24.0,DIRECT_PHYSICAL,1000.0,64,252.0,24.0,False,24.0
a098_i020,0.98,20,24.0,0.0,7,False,24.0,DIRECT_PHYSICAL,3000.0,64,252.0,28.0,False,28.0
a098_i020,0.98,20,28.0,0.0,8,False,28.0,DIRECT_PHYSICAL,10000.0,64,252.0,28.0,False,28.0
a098_i020,0.98,20,28.0,0.0,8,False,28.0,DIRECT_PHYSICAL,30000.0,64,252.0,28.0,False,28.0
a098_i020,0.98,20,28.0,0.0,8,False,28.0,DIRECT_PHYSICAL,100000.0,64,252.0,32.0,False,32.0
a098_i020,0.98,20,32.0,0.0,9,False,32.0,DIRECT_PHYSICAL,1000000.0,64,252.0,32.0,False,32.0
a098_i020,0.98,20,-1.0,-1.0,0,False,none,RESOLVED_PHYSICAL,1.0,64,252.0,-1.0,False,none
a098_i020,0.98,20,-1.0,-1.0,0,False,none,RESOLVED_PHYSICAL,3.0,64,252.0,16.0,False,16.0
a098_i020,0.98,20,16.0,0.0,5,False,16.0,RESOLVED_PHYSICAL,10.0,64,252.0,20.0,False,20.0
